#t, t_sol, st_sol, v_sol, sv_sol, ph_sol, sph_sol, stabilite
0.00;21.14;0.02;444.91;0.29;6.51;0.02;1.64
2.56;21.13;0.02;444.73;0.45;6.50;0.02;2.25
5.35;21.12;0.02;444.64;0.48;6.50;0.03;2.68
8.13;21.11;0.02;444.64;0.48;6.50;0.03;3.00
10.92;21.10;0.01;444.45;0.50;6.49;0.03;3.25
13.71;21.11;0.02;444.45;0.50;6.49;0.03;3.44
16.50;21.10;0.02;444.18;0.39;6.47;0.02;3.58
19.29;21.09;0.01;444.27;0.45;6.48;0.02;3.67
22.09;21.09;0.01;444.18;0.39;6.47;0.02;3.73
24.88;21.09;0.01;444.09;0.29;6.47;0.02;3.74
27.67;21.09;0.01;444.09;0.29;6.47;0.02;3.73
30.47;21.09;0.01;444.18;0.39;6.47;0.02;3.67
33.26;21.10;0.02;444.00;0.00;6.46;0.00;3.57
36.05;21.10;0.01;444.00;0.00;6.46;0.00;3.43
38.84;21.09;0.01;443.91;0.29;6.46;0.02;3.24
41.63;21.08;0.01;443.91;0.29;6.46;0.02;2.99
44.43;21.09;0.01;443.73;0.45;6.45;0.02;2.67
47.22;21.07;0.02;444.00;0.00;6.46;0.00;2.24
50.01;21.08;0.01;443.55;0.50;6.44;0.03;1.63
52.81;21.08;0.01;443.27;0.45;6.42;0.02;0.02
