#t, t_sol, st_sol, v_sol, sv_sol, ph_sol, sph_sol, stabilite
0.00;25.54;0.02;760.00;2.86;8.83;0.08;2.14
2.65;25.55;0.02;761.64;1.67;8.78;0.05;2.94
5.44;25.55;0.02;762.64;2.10;8.75;0.06;3.50
8.24;25.54;0.02;763.09;2.35;8.74;0.07;3.91
11.03;25.53;0.02;762.82;2.04;8.75;0.06;4.23
13.83;25.54;0.02;763.45;2.31;8.73;0.07;4.47
16.63;25.54;0.02;764.82;1.99;8.69;0.06;4.65
19.42;25.54;0.02;765.73;3.16;8.66;0.09;4.77
22.22;25.54;0.02;766.18;2.21;8.65;0.06;4.84
25.01;25.54;0.02;767.09;3.15;8.62;0.09;4.86
27.81;25.55;0.02;766.82;2.29;8.63;0.07;4.83
30.60;25.55;0.02;768.18;1.99;8.59;0.06;4.75
33.40;25.53;0.02;768.55;2.43;8.58;0.07;4.62
36.20;25.55;0.02;768.55;1.62;8.58;0.05;4.44
38.99;25.54;0.03;769.18;3.30;8.56;0.10;4.19
41.79;25.54;0.02;770.91;2.75;8.51;0.08;3.87
44.58;25.54;0.02;770.18;2.52;8.53;0.07;3.45
47.38;25.54;0.02;771.27;1.91;8.50;0.06;2.90
50.17;25.54;0.02;772.18;2.66;8.47;0.08;2.10
52.97;25.54;0.02;773.55;2.64;8.44;0.08;0.11
59.50;25.53;0.01;774.18;2.29;8.42;0.07;0.11
62.12;25.54;0.02;775.27;1.42;8.38;0.04;0.11
64.91;25.54;0.02;776.64;2.35;8.34;0.07;0.12
67.71;25.55;0.02;777.73;2.56;8.31;0.07;0.12
70.51;25.55;0.02;777.36;2.31;8.32;0.07;0.12
73.30;25.55;0.02;777.91;2.57;8.31;0.08;0.12
76.10;25.55;0.02;778.18;2.17;8.30;0.06;0.12
78.90;25.54;0.02;780.73;3.11;8.23;0.09;0.13
81.69;25.54;0.02;781.27;3.22;8.21;0.09;0.13
84.48;25.53;0.01;780.00;2.56;8.25;0.07;0.13
87.28;25.55;0.02;780.27;3.31;8.24;0.10;0.13
90.08;25.55;0.02;780.55;1.56;8.23;0.05;0.13
92.87;25.54;0.02;782.27;2.00;8.18;0.06;0.12
95.67;25.56;0.02;781.55;2.54;8.20;0.07;0.12
98.46;25.54;0.02;782.45;2.61;8.18;0.08;0.11
101.26;25.56;0.02;782.64;2.60;8.17;0.08;0.11
104.06;25.55;0.02;782.27;2.67;8.18;0.08;0.10
106.85;25.55;0.02;783.91;2.43;8.13;0.07;0.10
109.65;25.56;0.02;782.73;2.49;8.17;0.07;0.09
112.44;25.54;0.02;783.82;2.85;8.14;0.08;0.08
121.77;25.54;0.02;786.45;2.74;8.06;0.08;0.08
124.39;25.55;0.02;784.73;2.00;8.11;0.06;0.08
127.18;25.55;0.02;785.55;2.84;8.09;0.08;0.07
129.98;25.55;0.02;786.36;2.67;8.06;0.08;0.07
132.78;25.56;0.02;785.09;1.56;8.10;0.05;0.07
135.57;25.56;0.02;787.18;2.04;8.04;0.06;0.07
138.36;25.55;0.02;785.91;2.61;8.07;0.08;0.06
141.16;25.55;0.02;786.00;2.63;8.07;0.08;0.06
143.96;25.56;0.02;786.18;2.25;8.07;0.07;0.06
146.75;25.55;0.02;787.09;3.09;8.04;0.09;0.06
149.55;25.54;0.02;787.82;2.21;8.02;0.06;0.06
152.35;25.55;0.02;788.45;2.06;8.00;0.06;0.06
155.14;25.55;0.02;787.00;2.00;8.04;0.06;0.06
157.94;25.55;0.02;788.00;2.63;8.01;0.08;0.06
160.73;25.56;0.02;788.36;2.67;8.00;0.08;0.05
163.53;25.54;0.02;788.00;2.45;8.01;0.07;0.05
166.32;25.55;0.02;788.73;2.09;7.99;0.06;0.05
169.12;25.54;0.02;789.36;2.67;7.97;0.08;0.05
171.91;25.55;0.02;789.18;2.08;7.98;0.06;0.04
174.71;25.55;0.02;788.82;2.37;7.99;0.07;0.04
185.94;25.55;0.02;790.55;2.68;7.94;0.08;0.04
188.69;25.54;0.02;790.09;3.12;7.95;0.09;0.04
191.48;25.55;0.02;790.73;2.63;7.93;0.08;0.05
194.28;25.54;0.02;790.00;2.66;7.96;0.08;0.05
197.08;25.54;0.02;790.82;1.95;7.93;0.06;0.04
199.87;25.56;0.02;791.18;3.30;7.92;0.10;0.05
202.67;25.55;0.02;792.09;2.54;7.89;0.07;0.05
205.46;25.55;0.02;791.00;2.59;7.93;0.08;0.05
208.26;25.54;0.02;791.27;2.49;7.92;0.07;0.04
211.06;25.53;0.01;791.00;2.52;7.93;0.07;0.04
213.85;25.55;0.02;791.73;2.83;7.91;0.08;0.04
216.65;25.56;0.02;791.73;2.30;7.91;0.07;0.04
219.44;25.55;0.02;792.18;2.17;7.89;0.06;0.04
222.24;25.54;0.02;791.64;1.87;7.91;0.05;0.04
225.03;25.53;0.02;792.00;2.92;7.90;0.09;0.04
227.83;25.55;0.02;792.36;3.31;7.89;0.10;0.03
230.63;25.54;0.02;792.09;2.35;7.89;0.07;0.03
233.42;25.54;0.02;793.00;2.00;7.87;0.06;0.03
236.22;25.56;0.02;793.82;2.04;7.84;0.06;0.03
239.01;25.54;0.02;793.00;2.13;7.87;0.06;0.03
254.71;25.54;0.02;792.09;2.07;7.89;0.06;0.03
257.31;25.55;0.02;792.55;2.27;7.88;0.07;0.03
260.11;25.54;0.02;793.27;2.53;7.86;0.07;0.03
262.90;25.54;0.02;792.82;2.79;7.87;0.08;0.02
265.70;25.54;0.02;792.45;2.87;7.88;0.08;0.02
268.49;25.54;0.02;794.18;2.69;7.83;0.08;0.02
271.29;25.55;0.02;792.64;2.46;7.88;0.07;0.02
274.09;25.54;0.02;793.91;2.75;7.84;0.08;0.02
276.88;25.55;0.02;794.91;2.71;7.81;0.08;0.03
279.68;25.55;0.02;794.09;2.35;7.84;0.07;0.03
282.47;25.54;0.02;794.64;3.80;7.82;0.11;0.03
285.27;25.54;0.02;793.45;1.78;7.85;0.05;0.03
288.06;25.55;0.02;794.73;2.73;7.82;0.08;0.03
290.86;25.56;0.02;795.45;1.83;7.80;0.05;0.03
293.66;25.54;0.02;794.55;2.27;7.82;0.07;0.03
296.45;25.54;0.02;794.45;2.06;7.83;0.06;0.03
299.25;25.55;0.02;794.36;2.77;7.83;0.08;0.03
302.05;25.53;0.02;795.00;2.41;7.81;0.07;0.03
304.84;25.54;0.02;794.64;2.06;7.82;0.06;0.03
307.63;25.54;0.02;794.45;1.88;7.83;0.05;0.03
567.59;21.57;8.51;726.73;227.29;9.80;6.62;0.43
567.59;25.54;0.02;798.55;1.78;7.71;0.05;0.43
570.18;25.54;0.02;798.91;2.15;7.70;0.06;0.43
572.98;25.54;0.02;797.73;2.86;7.73;0.08;0.44
575.77;25.54;0.02;797.82;1.64;7.73;0.05;0.44
578.56;25.53;0.01;797.91;2.07;7.72;0.06;0.44
581.36;25.53;0.02;798.73;2.09;7.70;0.06;0.44
584.16;25.53;0.01;798.73;2.56;7.70;0.07;0.44
586.95;25.54;0.02;798.64;3.39;7.70;0.10;0.44
589.75;25.53;0.02;798.64;2.23;7.70;0.06;0.45
592.54;25.54;0.02;798.55;3.06;7.71;0.09;0.45
595.34;25.55;0.02;798.27;2.00;7.71;0.06;0.45
598.14;25.53;0.01;799.00;2.00;7.69;0.06;0.45
600.93;25.54;0.02;797.27;2.67;7.74;0.08;0.45
603.73;25.52;0.01;799.82;1.99;7.67;0.06;0.45
606.52;25.55;0.02;797.73;1.86;7.73;0.05;0.45
609.32;25.55;0.02;798.09;2.75;7.72;0.08;0.45
612.11;25.55;0.02;798.64;1.77;7.70;0.05;0.45
614.91;25.54;0.02;798.27;2.05;7.71;0.06;0.45
617.71;25.54;0.02;798.82;2.33;7.70;0.07;0.46
