#t, t_sol, st_sol, v_sol, sv_sol, ph_sol, sph_sol, stabilite
0.00;23.21;0.01;718.82;0.72;9.53;0.03;2.30
2.77;23.21;0.02;718.36;0.64;9.55;0.02;3.16
5.57;23.20;0.01;718.73;0.96;9.54;0.03;3.76
8.37;23.20;0.01;718.91;0.79;9.53;0.03;4.21
11.17;23.21;0.01;719.27;0.96;9.52;0.03;4.56
13.97;23.21;0.01;719.82;1.11;9.50;0.04;4.82
16.77;23.20;0.02;719.36;0.64;9.51;0.02;5.02
19.57;23.21;0.01;719.64;0.77;9.50;0.03;5.15
22.37;23.22;0.01;720.27;1.29;9.48;0.05;5.23
25.17;23.21;0.01;719.91;0.79;9.49;0.03;5.26
27.97;23.21;0.01;720.36;0.77;9.48;0.03;5.23
30.77;23.20;0.00;720.64;0.64;9.47;0.02;5.15
33.57;23.22;0.01;720.64;0.88;9.47;0.03;5.01
36.37;23.21;0.02;721.36;0.98;9.44;0.04;4.81
39.17;23.20;0.01;721.27;0.96;9.44;0.03;4.54
41.97;23.20;0.01;721.55;1.37;9.43;0.05;4.20
44.77;23.20;0.02;721.73;1.35;9.43;0.05;3.75
47.57;23.21;0.01;720.64;7.81;9.47;0.28;3.15
50.37;23.20;0.02;720.82;1.03;9.46;0.04;2.29
53.17;23.19;0.02;721.36;0.98;9.44;0.04;0.04
58.70;23.19;0.02;722.36;0.98;9.40;0.04;0.04
61.31;23.17;0.02;722.64;0.88;9.39;0.03;0.04
64.11;23.17;0.02;723.36;0.88;9.37;0.03;0.04
66.91;23.17;0.02;723.73;0.75;9.35;0.03;0.04
69.71;23.18;0.02;724.18;0.57;9.34;0.02;0.05
72.51;23.18;0.02;724.64;0.64;9.32;0.02;0.05
75.31;23.19;0.02;724.91;1.00;9.31;0.04;0.06
78.11;23.19;0.02;726.00;0.85;9.27;0.03;0.06
80.91;23.19;0.02;726.09;1.00;9.27;0.04;0.07
83.71;23.19;0.02;726.45;1.08;9.25;0.04;0.07
86.51;23.17;0.02;726.82;1.11;9.24;0.04;0.08
89.31;23.19;0.02;727.73;0.62;9.21;0.02;0.08
92.11;23.19;0.02;727.73;0.62;9.21;0.02;0.08
94.91;23.19;0.02;728.09;0.51;9.20;0.02;0.09
97.71;23.20;0.00;728.18;0.72;9.19;0.03;0.09
100.51;23.19;0.02;729.18;0.57;9.16;0.02;0.10
103.31;23.21;0.01;729.45;0.89;9.15;0.03;0.10
106.11;23.20;0.01;729.91;1.00;9.13;0.04;0.10
108.91;23.20;0.02;730.09;1.08;9.12;0.04;0.09
111.71;23.20;0.02;730.00;0.95;9.13;0.03;0.09
132.01;23.20;0.02;732.36;1.07;9.04;0.04;0.09
134.62;23.20;0.02;732.64;1.23;9.03;0.04;0.10
137.42;23.21;0.01;732.73;0.62;9.03;0.02;0.10
140.21;23.20;0.00;733.18;1.03;9.01;0.04;0.10
143.02;23.20;0.02;733.91;1.50;8.98;0.05;0.10
145.81;23.20;0.01;733.45;1.56;9.00;0.06;0.10
148.61;23.20;0.02;733.45;0.99;9.00;0.04;0.10
151.42;23.20;0.02;733.00;1.35;9.02;0.05;0.09
154.21;23.19;0.02;733.91;1.31;8.98;0.05;0.09
157.01;23.20;0.01;735.36;1.07;8.93;0.04;0.09
159.81;23.19;0.02;735.55;0.89;8.92;0.03;0.09
162.61;23.18;0.02;736.64;0.77;8.88;0.03;0.09
165.42;23.19;0.02;736.55;1.50;8.89;0.05;0.09
168.21;23.19;0.02;736.82;1.03;8.88;0.04;0.09
171.01;23.18;0.02;737.36;0.77;8.86;0.03;0.09
173.81;23.18;0.02;738.00;1.28;8.84;0.05;0.09
176.61;23.20;0.01;737.73;0.86;8.85;0.03;0.09
179.41;23.19;0.02;738.73;0.96;8.81;0.03;0.09
182.21;23.18;0.02;738.64;0.98;8.81;0.04;0.09
185.01;23.18;0.02;738.73;1.05;8.81;0.04;0.08
238.11;23.19;0.02;743.36;0.88;8.64;0.03;0.10
240.75;23.19;0.02;743.36;0.64;8.64;0.02;0.11
243.55;23.20;0.02;743.27;0.75;8.64;0.03;0.12
246.35;23.20;0.02;737.55;5.30;8.85;0.19;0.11
249.15;23.20;0.02;743.82;8.46;8.62;0.31;0.12
251.95;23.19;0.02;749.91;9.78;8.40;0.36;0.15
254.75;23.20;0.02;754.45;10.29;8.24;0.37;0.19
257.55;23.17;0.02;750.00;8.26;8.40;0.30;0.20
260.35;23.19;0.02;747.45;1.30;8.49;0.05;0.20
263.15;23.18;0.02;748.55;0.99;8.45;0.04;0.20
265.95;23.18;0.02;748.73;1.14;8.45;0.04;0.20
268.75;23.18;0.02;749.18;0.83;8.43;0.03;0.20
271.55;23.19;0.02;748.91;0.67;8.44;0.02;0.20
274.35;23.20;0.02;749.18;1.11;8.43;0.04;0.19
277.15;23.19;0.02;749.82;1.59;8.41;0.06;0.19
279.95;23.19;0.02;749.82;1.03;8.41;0.04;0.18
282.75;23.19;0.02;750.27;1.14;8.39;0.04;0.17
285.55;23.20;0.01;750.82;0.83;8.37;0.03;0.16
288.35;23.20;0.01;750.82;1.03;8.37;0.04;0.15
291.15;23.19;0.02;751.18;0.57;8.36;0.02;0.14
303.40;23.20;0.02;753.45;1.08;8.27;0.04;0.14
306.17;23.20;0.02;753.45;1.16;8.27;0.04;0.14
308.97;23.19;0.02;753.55;1.16;8.27;0.04;0.13
311.77;23.20;0.00;754.45;0.50;8.24;0.02;0.09
314.57;23.19;0.02;754.36;0.98;8.24;0.04;0.08
317.37;23.20;0.02;755.36;1.43;8.20;0.05;0.09
320.17;23.21;0.01;756.45;0.99;8.16;0.04;0.09
322.97;23.20;0.02;756.27;1.05;8.17;0.04;0.10
325.77;23.20;0.02;756.64;0.98;8.16;0.04;0.10
328.56;23.21;0.01;756.82;0.83;8.15;0.03;0.10
331.37;23.20;0.01;756.82;1.34;8.15;0.05;0.10
334.17;23.21;0.01;757.91;1.00;8.11;0.04;0.11
336.96;23.21;0.01;757.73;1.05;8.12;0.04;0.10
339.77;23.21;0.01;757.82;0.94;8.11;0.03;0.10
342.56;23.20;0.02;757.82;0.94;8.11;0.03;0.10
345.36;23.22;0.01;758.00;1.04;8.11;0.04;0.09
348.17;23.21;0.01;757.64;1.23;8.12;0.04;0.09
350.96;23.21;0.02;757.91;0.90;8.11;0.03;0.08
353.76;23.22;0.01;758.18;1.03;8.10;0.04;0.07
356.56;23.21;0.01;758.73;0.62;8.08;0.02;0.06
382.18;23.21;0.01;758.55;1.37;8.09;0.05;0.06
384.82;23.22;0.01;758.55;0.78;8.09;0.03;0.05
387.62;23.22;0.01;759.64;1.23;8.05;0.04;0.05
390.42;23.23;0.01;759.36;0.88;8.06;0.03;0.05
393.22;23.23;0.01;759.64;0.98;8.05;0.04;0.04
396.02;23.23;0.01;759.64;1.23;8.05;0.04;0.04
398.82;23.21;0.01;762.73;9.38;7.94;0.34;0.05
401.62;23.22;0.01;755.45;9.98;8.20;0.36;0.05
404.42;23.22;0.01;761.27;3.28;7.99;0.12;0.06
407.21;23.22;0.01;761.18;1.27;7.99;0.05;0.06
410.02;23.22;0.01;761.09;0.90;8.00;0.03;0.06
412.82;23.22;0.01;761.36;1.23;7.99;0.04;0.06
415.61;23.21;0.01;761.73;1.05;7.97;0.04;0.06
418.42;23.22;0.01;760.91;1.00;8.00;0.04;0.06
421.21;23.22;0.01;762.09;1.44;7.96;0.05;0.07
424.02;23.22;0.01;761.73;0.86;7.97;0.03;0.07
426.82;23.22;0.01;762.91;0.90;7.93;0.03;0.07
429.61;23.22;0.01;763.18;0.83;7.92;0.03;0.07
432.42;23.22;0.01;763.27;0.86;7.92;0.03;0.07
435.21;23.23;0.03;763.00;0.85;7.93;0.03;0.07
451.59;23.22;0.01;763.45;0.89;7.91;0.03;0.07
454.30;23.23;0.00;763.27;3.36;7.92;0.12;0.07
457.10;23.23;0.02;765.18;4.63;7.85;0.17;0.07
459.90;23.22;0.01;764.91;4.54;7.86;0.17;0.08
462.70;23.22;0.02;765.00;1.54;7.85;0.06;0.08
465.50;23.22;0.02;765.27;0.96;7.84;0.03;0.08
468.30;23.20;0.02;765.45;0.99;7.84;0.04;0.08
471.10;23.21;0.01;765.82;1.03;7.82;0.04;0.06
473.90;23.21;0.01;765.64;0.77;7.83;0.03;0.06
476.70;23.21;0.01;765.91;1.08;7.82;0.04;0.06
479.50;23.21;0.02;766.45;0.89;7.80;0.03;0.06
482.30;23.22;0.01;766.73;0.75;7.79;0.03;0.06
485.10;23.21;0.01;766.09;0.90;7.81;0.03;0.06
487.90;23.22;0.01;767.09;1.00;7.78;0.04;0.06
490.70;23.22;0.01;766.64;0.77;7.79;0.03;0.06
493.50;23.21;0.01;766.45;0.78;7.80;0.03;0.05
496.30;23.22;0.01;767.36;0.77;7.77;0.03;0.05
499.10;23.22;0.01;767.64;0.98;7.76;0.04;0.05
501.90;23.22;0.01;767.45;1.08;7.76;0.04;0.05
504.70;23.23;0.02;767.73;0.96;7.75;0.03;0.04
593.62;23.24;0.02;770.36;0.98;7.66;0.04;0.05
596.33;23.24;0.02;770.18;1.03;7.67;0.04;0.05
599.13;23.23;0.02;769.82;0.57;7.68;0.02;0.06
601.93;23.24;0.02;770.82;0.94;7.64;0.03;0.06
604.73;23.23;0.00;770.45;0.89;7.66;0.03;0.07
607.53;23.23;0.01;770.55;0.89;7.65;0.03;0.07
610.33;23.23;0.02;770.55;0.78;7.65;0.03;0.07
613.13;23.23;0.01;769.91;1.08;7.68;0.04;0.07
615.93;23.24;0.02;770.45;1.44;7.66;0.05;0.07
618.73;23.23;0.01;770.73;1.05;7.65;0.04;0.06
621.53;23.23;0.01;770.55;0.89;7.65;0.03;0.06
624.33;23.23;0.01;771.45;1.44;7.62;0.05;0.06
627.13;23.23;0.02;770.91;1.08;7.64;0.04;0.06
629.93;23.24;0.02;771.82;1.34;7.61;0.05;0.06
632.73;23.24;0.02;771.82;0.57;7.61;0.02;0.06
635.53;23.24;0.02;771.18;1.03;7.63;0.04;0.05
638.33;23.23;0.00;771.00;0.60;7.64;0.02;0.04
641.13;23.23;0.02;771.45;0.89;7.62;0.03;0.04
643.93;23.24;0.02;771.45;0.99;7.62;0.04;0.03
646.73;23.23;0.01;770.64;1.30;7.65;0.05;0.02
673.19;21.39;5.82;771.45;2.15;7.62;0.08;0.02
675.75;23.21;0.01;771.55;4.76;7.62;0.17;0.02
678.54;23.22;0.01;771.73;4.55;7.61;0.17;0.02
681.35;23.22;0.01;772.91;1.50;7.57;0.05;0.02
684.14;23.21;0.01;772.45;0.66;7.58;0.02;0.03
686.94;23.21;0.01;773.00;0.60;7.56;0.02;0.03
689.75;23.22;0.01;774.00;0.74;7.53;0.03;0.03
692.54;23.21;0.01;774.00;0.85;7.53;0.03;0.04
695.34;23.22;0.02;774.00;0.85;7.53;0.03;0.04
698.14;23.22;0.01;773.45;1.08;7.55;0.04;0.04
700.94;23.22;0.01;773.45;0.89;7.55;0.03;0.04
703.75;23.22;0.01;773.64;0.77;7.54;0.03;0.04
706.54;23.21;0.01;773.73;1.05;7.54;0.04;0.04
709.34;23.21;0.01;773.82;0.94;7.53;0.03;0.04
712.14;23.21;0.01;774.91;1.16;7.49;0.04;0.05
714.94;23.22;0.01;774.64;0.98;7.50;0.04;0.05
717.74;23.23;0.02;774.45;1.08;7.51;0.04;0.04
720.54;23.22;0.01;774.91;0.90;7.49;0.03;0.04
723.34;23.22;0.01;774.27;0.86;7.52;0.03;0.04
726.14;23.22;0.01;774.73;1.05;7.50;0.04;0.04
772.84;23.23;0.02;775.64;0.77;7.47;0.03;0.04
775.52;23.22;0.02;776.00;0.85;7.45;0.03;0.04
