#t, t_sol, st_sol, v_sol, sv_sol, ph_sol, sph_sol, stabilite
0.00;21.16;0.01;491.73;0.45;10.32;0.02;2.47
2.60;21.15;0.01;492.09;0.51;10.30;0.02;3.39
5.40;21.15;0.01;492.00;0.43;10.31;0.02;4.04
8.19;21.15;0.01;492.36;0.64;10.29;0.03;4.52
10.99;21.14;0.02;492.18;0.39;10.30;0.02;4.90
13.78;21.14;0.01;493.00;0.60;10.26;0.03;5.18
16.58;21.13;0.02;494.91;0.79;10.17;0.04;5.38
19.38;21.13;0.02;495.82;0.39;10.13;0.02;5.52
22.17;21.10;0.01;495.55;0.50;10.14;0.02;5.60
24.97;21.10;0.00;494.64;0.48;10.19;0.02;5.62
27.76;21.10;0.01;494.91;0.51;10.17;0.02;5.59
30.56;21.09;0.01;495.27;0.45;10.16;0.02;5.50
33.35;21.09;0.01;495.36;0.48;10.15;0.02;5.35
36.15;21.09;0.01;495.55;0.50;10.14;0.02;5.14
38.95;21.08;0.01;496.18;0.39;10.11;0.02;4.85
41.74;21.08;0.01;496.36;0.48;10.11;0.02;4.48
44.54;21.09;0.01;496.64;0.48;10.09;0.02;4.00
47.33;21.09;0.01;496.82;0.39;10.09;0.02;3.36
50.13;21.08;0.01;497.18;0.39;10.07;0.02;2.44
52.93;21.08;0.01;497.91;0.51;10.03;0.02;0.09
74.97;21.08;0.01;499.09;0.29;9.98;0.01;0.09
77.58;21.09;0.01;499.73;0.45;9.95;0.02;0.10
80.37;21.09;0.01;500.00;0.60;9.94;0.03;0.10
83.17;21.09;0.01;499.18;0.39;9.98;0.02;0.09
85.97;21.09;0.01;499.64;0.48;9.95;0.02;0.09
88.76;21.08;0.01;499.91;0.67;9.94;0.03;0.09
91.56;21.09;0.01;499.36;0.48;9.97;0.02;0.09
94.36;21.08;0.01;500.45;0.89;9.92;0.04;0.09
97.15;21.10;0.00;500.82;0.83;9.90;0.04;0.09
99.95;21.09;0.01;500.36;0.48;9.92;0.02;0.09
102.74;21.09;0.01;500.36;0.77;9.92;0.04;0.09
105.54;21.09;0.01;500.73;0.86;9.90;0.04;0.08
108.33;21.09;0.01;501.55;0.66;9.87;0.03;0.08
111.13;21.10;0.00;502.27;0.45;9.83;0.02;0.08
113.93;21.09;0.01;502.73;0.45;9.81;0.02;0.08
116.72;21.10;0.02;503.00;0.43;9.80;0.02;0.08
119.52;21.10;0.01;503.18;0.39;9.79;0.02;0.08
122.31;21.10;0.01;503.36;0.48;9.78;0.02;0.08
125.11;21.10;0.02;503.64;0.48;9.77;0.02;0.07
127.91;21.09;0.01;503.82;0.57;9.76;0.03;0.07
139.37;21.10;0.02;505.09;0.51;9.70;0.02;0.08
142.14;21.10;0.02;505.27;0.45;9.69;0.02;0.09
144.94;21.10;0.00;505.73;0.45;9.67;0.02;0.09
147.73;21.10;0.02;505.82;0.39;9.67;0.02;0.10
150.53;21.10;0.02;505.73;0.45;9.67;0.02;0.10
153.32;21.11;0.02;506.27;0.45;9.65;0.02;0.10
156.12;21.10;0.02;506.27;0.45;9.65;0.02;0.10
158.91;21.10;0.01;506.64;0.64;9.63;0.03;0.10
161.71;21.11;0.02;506.64;0.48;9.63;0.02;0.10
164.50;21.10;0.01;506.82;0.83;9.62;0.04;0.09
167.30;21.11;0.02;507.18;0.39;9.60;0.02;0.09
170.10;21.11;0.02;507.36;0.64;9.60;0.03;0.08
172.89;21.10;0.01;507.45;0.50;9.59;0.02;0.08
175.69;21.10;0.02;507.45;0.50;9.59;0.02;0.07
178.49;21.10;0.01;507.64;0.64;9.58;0.03;0.07
181.28;21.10;0.02;508.18;0.39;9.56;0.02;0.07
184.08;21.10;0.01;508.45;0.50;9.55;0.02;0.07
186.87;21.10;0.01;508.55;0.50;9.54;0.02;0.06
189.67;21.10;0.01;508.64;0.64;9.54;0.03;0.06
192.46;21.10;0.01;508.91;0.90;9.52;0.04;0.05
