#t, t_sol, st_sol, v_sol, sv_sol, ph_sol, sph_sol, stabilite
0.00;22.92;4.72;805.45;2.61;12.82;0.03;3.01
0.00;24.75;0.08;806.36;3.02;12.83;0.04;4.15
2.62;25.01;0.07;807.82;2.76;12.85;0.04;4.94
5.42;25.19;0.05;807.55;2.10;12.85;0.03;5.53
8.21;25.33;0.04;810.18;2.69;12.88;0.04;6.00
11.01;25.43;0.02;810.09;3.37;12.88;0.04;6.35
13.80;25.51;0.03;810.09;2.27;12.88;0.03;6.61
16.60;25.58;0.03;809.82;3.38;12.88;0.04;6.79
19.39;25.63;0.02;811.36;3.20;12.90;0.04;6.90
22.19;25.66;0.02;811.73;2.49;12.90;0.03;6.93
24.99;25.70;0.02;810.55;2.71;12.89;0.04;6.90
27.78;25.73;0.03;812.27;3.08;12.91;0.04;6.80
30.58;25.75;0.02;811.45;2.84;12.90;0.04;6.62
33.37;25.76;0.02;811.55;2.06;12.90;0.03;6.36
36.17;25.78;0.01;812.36;2.38;12.91;0.03;6.01
38.97;25.80;0.01;813.55;2.27;12.93;0.03;5.55
41.76;25.80;0.02;813.45;3.29;12.93;0.04;4.96
44.55;25.82;0.02;812.36;1.77;12.91;0.02;4.17
47.35;25.83;0.02;813.00;2.63;12.92;0.03;3.03
50.15;25.83;0.02;813.27;2.30;12.92;0.03;0.03
