0.00; 22.42; 775.00
0.25; 22.42; 760.00
0.51; 22.39; 770.00
0.76; 22.42; 771.00
1.02; 22.42; 760.00
1.27; 22.42; 776.00
1.53; 22.42; 772.00
1.78; 22.42; 773.00
2.03; 22.45; 760.00
2.29; 22.42; 777.00
2.54; 22.42; 767.00
2.80; 22.42; 774.00
3.05; 22.42; 767.00
3.31; 22.42; 772.00
3.56; 22.42; 770.00
3.82; 22.42; 768.00
4.07; 22.42; 767.00
4.32; 22.42; 765.00
4.58; 22.42; 775.00
4.83; 22.42; 775.00
5.09; 22.42; 765.00
5.34; 22.42; 777.00
5.60; 22.39; 771.00
5.85; 22.42; 755.00
6.11; 22.42; 769.00
6.36; 22.42; 761.00
6.61; 22.42; 759.00
6.87; 22.42; 775.00
7.13; 22.42; 775.00
7.38; 22.42; 768.00
7.63; 22.42; 772.00
7.89; 22.42; 771.00
8.14; 22.42; 769.00
8.40; 22.42; 774.00
8.65; 22.42; 777.00
8.91; 22.42; 768.00
9.16; 22.42; 769.00
9.42; 22.42; 770.00
9.67; 22.42; 770.00
9.92; 22.42; 767.00
10.18; 22.42; 773.00
10.44; 22.42; 770.00
10.69; 22.42; 785.00
10.94; 22.42; 770.00
11.20; 22.42; 774.00
11.45; 22.42; 773.00
11.71; 22.42; 767.00
11.96; 22.42; 771.00
12.22; 22.45; 774.00
12.47; 22.42; 771.00
12.72; 22.45; 770.00
12.98; 22.42; 763.00
13.23; 22.42; 770.00
13.49; 22.42; 770.00
13.74; 22.42; 772.00
14.00; 22.42; 764.00
14.25; 22.45; 763.00
14.51; 22.42; 771.00
14.76; 22.42; 779.00
15.01; 22.39; 766.00
15.27; 22.45; 764.00
15.53; 22.42; 759.00
15.78; 22.45; 764.00
16.03; 22.42; 769.00
16.29; 22.42; 771.00
16.54; 22.42; 769.00
16.80; 22.42; 769.00
17.05; 22.42; 772.00
17.31; 22.45; 787.00
17.56; 22.42; 771.00
17.82; 22.42; 783.00
18.07; 22.45; 763.00
18.32; 22.45; 775.00
18.58; 22.45; 764.00
18.83; 22.42; 763.00
19.09; 22.45; 768.00
19.34; 22.45; 774.00
19.60; 22.42; 783.00
19.85; 22.45; 772.00
20.11; 22.45; 769.00
20.36; 22.42; 778.00
20.61; 22.42; 764.00
20.87; 22.42; 770.00
21.13; 22.42; 780.00
21.38; 22.45; 771.00
21.63; 22.42; 785.00
21.89; 22.42; 758.00
22.14; 22.45; 775.00
22.39; 22.45; 784.00
22.65; 22.45; 768.00
22.91; 22.42; 763.00
23.16; 22.42; 778.00
23.41; 22.45; 767.00
23.67; 22.45; 771.00
23.92; 22.45; 772.00
24.18; 22.45; 771.00
24.43; 22.42; 762.00
24.69; 22.42; 764.00
24.94; 22.45; 760.00
25.20; 22.45; 775.00
25.45; 22.45; 769.00
25.70; 22.45; 777.00
25.96; 22.45; 779.00
26.22; 22.45; 761.00
26.47; 22.42; 770.00
26.72; 22.42; 770.00
26.98; 22.45; 775.00
27.23; 22.45; 769.00
27.49; 22.42; 765.00
27.74; 22.45; 776.00
28.00; 22.45; 776.00
28.25; 22.45; 774.00
28.51; 22.45; 764.00
28.76; 22.45; 771.00
29.01; 22.39; 774.00
29.27; 22.45; 769.00
29.52; 22.42; 769.00
29.78; 22.45; 771.00
30.03; 22.45; 779.00
30.29; 22.45; 775.00
30.54; 22.42; 772.00
30.80; 22.45; 772.00
31.05; 22.45; 777.00
31.30; 22.42; 764.00
31.56; 22.45; 776.00
31.81; 22.42; 767.00
32.07; 22.45; 766.00
32.32; 22.45; 769.00
32.58; 22.45; 770.00
32.83; 22.42; 779.00
33.08; 22.45; 780.00
33.34; 22.45; 773.00
33.60; 22.45; 779.00
33.85; 22.45; 773.00
34.10; 22.45; 761.00
34.36; 22.42; 767.00
34.61; 22.45; 782.00
34.87; 22.45; 765.00
35.12; 22.42; 772.00
35.38; 22.45; 761.00
35.63; 22.45; 775.00
35.89; 22.45; 773.00
36.14; 22.45; 755.00
36.39; 22.45; 775.00
36.65; 22.45; 761.00
36.91; 22.45; 776.00
37.16; 22.45; 774.00
37.41; 22.45; 766.00
37.67; 22.45; 766.00
37.92; 22.45; 771.00
38.18; 22.45; 771.00
38.43; 22.45; 779.00
38.69; 22.42; 777.00
38.94; 22.45; 779.00
39.20; 22.45; 771.00
39.45; 22.45; 769.00
39.70; 22.45; 779.00
39.96; 22.49; 777.00
40.21; 22.49; 767.00
40.47; 22.45; 779.00
40.72; 22.45; 766.00
40.98; 22.45; 770.00
41.23; 22.45; 773.00
41.49; 22.45; 767.00
41.74; 22.45; 776.00
42.00; 22.45; 774.00
42.25; 22.45; 780.00
42.50; 22.45; 774.00
42.76; 22.45; 770.00
43.01; 22.45; 761.00
43.27; 22.45; 774.00
43.52; 22.45; 767.00
43.78; 22.49; 781.00
44.03; 22.45; 774.00
44.29; 22.45; 766.00
44.54; 22.45; 768.00
44.79; 22.45; 772.00
45.05; 22.45; 767.00
45.30; 22.45; 764.00
45.56; 22.45; 784.00
45.81; 22.45; 766.00
46.07; 22.45; 765.00
46.32; 22.45; 772.00
46.58; 22.49; 768.00
46.83; 22.45; 773.00
47.08; 22.42; 762.00
47.34; 22.45; 780.00
47.60; 22.45; 778.00
47.85; 22.45; 765.00
48.10; 22.45; 778.00
48.36; 22.45; 769.00
48.61; 22.45; 769.00
48.87; 22.49; 774.00
49.12; 22.45; 771.00
49.38; 22.45; 765.00
49.63; 22.45; 767.00
49.89; 22.49; 766.00
50.14; 22.49; 776.00
50.39; 22.45; 769.00
50.65; 22.49; 772.00
50.91; 22.45; 772.00
51.16; 22.49; 770.00
51.41; 22.45; 770.00
51.67; 22.45; 773.00
51.92; 22.45; 782.00
52.17; 22.49; 773.00
52.43; 22.49; 770.00
52.69; 22.45; 780.00
52.94; 22.45; 763.00
53.19; 22.45; 779.00
53.45; 22.45; 772.00
53.70; 22.45; 775.00
53.96; 22.49; 772.00
54.21; 22.45; 780.00
54.47; 22.49; 769.00
54.72; 22.45; 775.00
54.98; 22.49; 774.00
55.23; 22.49; 768.00
55.48; 22.45; 764.00
55.74; 22.49; 764.00
55.99; 22.45; 768.00
56.25; 22.49; 763.00
56.50; 22.49; 768.00
56.76; 22.45; 769.00
57.01; 22.45; 770.00
57.27; 22.49; 768.00
57.52; 22.45; 771.00
57.77; 22.49; 770.00
58.03; 22.49; 766.00
58.29; 22.49; 778.00
58.54; 22.49; 774.00
58.79; 22.49; 775.00
59.05; 22.45; 770.00
59.30; 22.49; 768.00
59.56; 22.49; 780.00
59.81; 22.49; 770.00
60.07; 22.49; 764.00
60.32; 22.49; 769.00
60.58; 22.49; 789.00
60.83; 22.49; 766.00
61.08; 22.49; 769.00
61.34; 22.45; 772.00
61.59; 22.49; 773.00
61.85; 22.49; 781.00
62.10; 22.49; 777.00
62.36; 22.49; 767.00
62.61; 22.49; 784.00
62.86; 22.49; 773.00
63.12; 22.49; 765.00
63.38; 22.49; 770.00
63.63; 22.49; 772.00
63.88; 22.49; 774.00
64.14; 22.49; 764.00
64.39; 22.49; 759.00
64.65; 22.49; 772.00
64.90; 22.45; 770.00
65.16; 22.49; 757.00
65.41; 22.49; 767.00
65.67; 22.49; 782.00
65.92; 22.49; 774.00
66.17; 22.45; 764.00
66.43; 22.49; 770.00
66.68; 22.49; 767.00
66.94; 22.49; 763.00
67.19; 22.49; 770.00
67.45; 22.49; 772.00
67.70; 22.49; 773.00
67.96; 22.49; 773.00
68.21; 22.45; 765.00
68.46; 22.49; 760.00
68.72; 22.49; 776.00
68.98; 22.49; 766.00
69.23; 22.45; 775.00
69.48; 22.49; 777.00
69.74; 22.49; 779.00
69.99; 22.49; 772.00
70.25; 22.49; 777.00
70.50; 22.52; 764.00
70.76; 22.49; 775.00
71.01; 22.49; 766.00
71.26; 22.49; 783.00
71.52; 22.52; 771.00
71.77; 22.49; 769.00
72.03; 22.49; 767.00
72.28; 22.49; 772.00
72.54; 22.52; 767.00
72.79; 22.49; 770.00
73.05; 22.49; 786.00
73.30; 22.49; 757.00
73.55; 22.49; 770.00
73.81; 22.49; 771.00
74.07; 22.49; 768.00
74.32; 22.52; 777.00
74.57; 22.49; 770.00
74.83; 22.49; 769.00
75.08; 22.49; 764.00
75.34; 22.49; 776.00
75.59; 22.49; 778.00
75.85; 22.49; 774.00
76.10; 22.49; 771.00
