0.00; 23.57; 201.00
0.25; 23.57; 200.00
0.51; 23.57; 199.00
0.76; 23.57; 200.00
1.01; 23.60; 200.00
1.27; 23.60; 199.00
1.52; 23.57; 201.00
1.78; 23.57; 201.00
2.03; 23.60; 200.00
2.28; 23.57; 200.00
2.54; 23.60; 200.00
2.79; 23.57; 200.00
3.05; 23.57; 200.00
3.30; 23.57; 200.00
3.55; 23.60; 200.00
3.81; 23.60; 200.00
4.06; 23.57; 199.00
4.32; 23.60; 201.00
4.57; 23.60; 200.00
4.82; 23.60; 199.00
5.08; 23.57; 200.00
5.33; 23.60; 200.00
5.59; 23.60; 199.00
5.84; 23.60; 200.00
6.09; 23.60; 201.00
6.35; 23.60; 199.00
6.60; 23.60; 200.00
6.86; 23.57; 200.00
7.11; 23.60; 200.00
7.36; 23.60; 200.00
7.62; 23.60; 200.00
7.87; 23.57; 200.00
8.13; 23.57; 200.00
8.38; 23.60; 201.00
8.63; 23.60; 199.00
8.89; 23.60; 200.00
9.14; 23.60; 200.00
9.40; 23.60; 199.00
9.65; 23.60; 200.00
9.91; 23.60; 200.00
10.16; 23.60; 199.00
10.41; 23.60; 200.00
10.67; 23.60; 200.00
10.92; 23.60; 199.00
11.18; 23.60; 201.00
11.43; 23.60; 200.00
11.68; 23.60; 199.00
11.94; 23.60; 200.00
12.19; 23.60; 200.00
12.45; 23.60; 199.00
12.70; 23.60; 200.00
12.95; 23.60; 200.00
13.21; 23.64; 199.00
13.46; 23.60; 200.00
13.72; 23.64; 200.00
13.97; 23.64; 199.00
14.22; 23.60; 200.00
14.48; 23.60; 200.00
14.73; 23.60; 199.00
14.99; 23.64; 200.00
15.24; 23.60; 200.00
15.49; 23.60; 199.00
15.75; 23.60; 200.00
16.00; 23.64; 201.00
16.26; 23.57; 199.00
16.51; 23.60; 200.00
16.76; 23.60; 200.00
17.02; 23.60; 199.00
17.27; 23.60; 200.00
17.53; 23.60; 200.00
17.78; 23.60; 200.00
18.03; 23.64; 199.00
18.29; 23.64; 200.00
18.54; 23.64; 199.00
18.79; 23.60; 200.00
19.05; 23.60; 200.00
19.30; 23.60; 199.00
19.56; 23.60; 200.00
19.81; 23.64; 200.00
20.06; 23.60; 200.00
20.32; 23.64; 200.00
20.57; 23.60; 200.00
20.83; 23.60; 199.00
21.08; 23.64; 200.00
21.33; 23.60; 199.00
21.59; 23.60; 199.00
21.84; 23.60; 200.00
22.10; 23.64; 199.00
22.35; 23.64; 200.00
22.60; 23.64; 200.00
22.86; 23.60; 200.00
23.12; 23.60; 200.00
23.37; 23.60; 200.00
23.62; 23.64; 200.00
23.88; 23.60; 200.00
24.13; 23.64; 199.00
24.39; 23.64; 199.00
24.64; 23.64; 200.00
24.89; 23.60; 200.00
25.15; 23.64; 199.00
25.40; 23.64; 200.00
25.66; 23.60; 199.00
25.91; 23.60; 199.00
26.16; 23.64; 200.00
26.42; 23.64; 199.00
26.67; 23.64; 199.00
26.92; 23.64; 199.00
27.18; 23.64; 200.00
27.43; 23.64; 199.00
27.69; 23.60; 200.00
27.94; 23.64; 200.00
28.19; 23.64; 199.00
28.45; 23.64; 200.00
28.70; 23.64; 200.00
